name,abbr,cod,year,deaths
Ireland,IE,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,266
Ireland,IE,Diseases of the genitourinary system (N00-N99),2020.0,623
Ireland,IE,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,0
Ireland,IE,Certain conditions originating in the perinatal period (P00-P96),2020.0,83
Ireland,IE,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2020.0,186
Ireland,IE,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2020.0,233
Greece,EL,Malignant neoplasms (C00-C97),2020.0,30196
Greece,EL,"Endocrine, nutritional and metabolic diseases (E00-E90)",2020.0,2767
Greece,EL,Mental and behavioural disorders (F00-F99),2020.0,2658
Greece,EL,Diseases of the circulatory system (I00-I99),2020.0,45747
Greece,EL,Diseases of the respiratory system (J00-J99),2020.0,12576
Greece,EL,Diseases of the digestive system (K00-K93),2020.0,3454
Greece,EL,Diseases of the skin and subcutaneous tissue (L00-L99),2020.0,57
Greece,EL,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,418
Greece,EL,Diseases of the genitourinary system (N00-N99),2020.0,4275
Greece,EL,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,3
Greece,EL,Certain conditions originating in the perinatal period (P00-P96),2020.0,168
Greece,EL,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2020.0,226
Greece,EL,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2020.0,9712
Spain,ES,Malignant neoplasms (C00-C97),2020.0,108533
Spain,ES,"Endocrine, nutritional and metabolic diseases (E00-E90)",2020.0,15290
Spain,ES,Mental and behavioural disorders (F00-F99),2020.0,21697
Spain,ES,Diseases of the circulatory system (I00-I99),2020.0,119853
Spain,ES,Diseases of the respiratory system (J00-J99),2020.0,42423
Spain,ES,Diseases of the digestive system (K00-K93),2020.0,21565
Spain,ES,Diseases of the skin and subcutaneous tissue (L00-L99),2020.0,1902
Spain,ES,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,5225
Spain,ES,Diseases of the genitourinary system (N00-N99),2020.0,15810
Spain,ES,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,10
Spain,ES,Certain conditions originating in the perinatal period (P00-P96),2020.0,518
Spain,ES,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2020.0,823
Spain,ES,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2020.0,9476
France,FR,Malignant neoplasms (C00-C97),2020.0,163606
France,FR,"Endocrine, nutritional and metabolic diseases (E00-E90)",2020.0,23639
France,FR,Mental and behavioural disorders (F00-F99),2020.0,25400
France,FR,Diseases of the circulatory system (I00-I99),2020.0,135088
France,FR,Diseases of the respiratory system (J00-J99),2020.0,38765
France,FR,Diseases of the digestive system (K00-K93),2020.0,25035
France,FR,Diseases of the skin and subcutaneous tissue (L00-L99),2020.0,1642
France,FR,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,4034
France,FR,Diseases of the genitourinary system (N00-N99),2020.0,12108
France,FR,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,41
France,FR,Certain conditions originating in the perinatal period (P00-P96),2020.0,1451
France,FR,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2020.0,1513
France,FR,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2020.0,67928
Croatia,HR,Malignant neoplasms (C00-C97),2020.0,13314
Croatia,HR,"Endocrine, nutritional and metabolic diseases (E00-E90)",2020.0,4764
Croatia,HR,Mental and behavioural disorders (F00-F99),2020.0,1264
Croatia,HR,Diseases of the circulatory system (I00-I99),2020.0,23041
Croatia,HR,Diseases of the respiratory system (J00-J99),2020.0,2239
Croatia,HR,Diseases of the digestive system (K00-K93),2020.0,2010
Croatia,HR,Diseases of the skin and subcutaneous tissue (L00-L99),2020.0,13
Croatia,HR,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,103
Croatia,HR,Diseases of the genitourinary system (N00-N99),2020.0,1146
Croatia,HR,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,2
Croatia,HR,Certain conditions originating in the perinatal period (P00-P96),2020.0,86
Croatia,HR,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2020.0,97
Croatia,HR,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2020.0,276
Italy,IT,Malignant neoplasms (C00-C97),2020.0,168213
Italy,IT,"Endocrine, nutritional and metabolic diseases (E00-E90)",2020.0,33585
Italy,IT,Mental and behavioural disorders (F00-F99),2020.0,26971
Italy,IT,Diseases of the circulatory system (I00-I99),2020.0,227350
Italy,IT,Diseases of the respiratory system (J00-J99),2020.0,57113
Italy,IT,Diseases of the digestive system (K00-K93),2020.0,22963
Italy,IT,Diseases of the skin and subcutaneous tissue (L00-L99),2020.0,1564
Italy,IT,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,3872
Italy,IT,Diseases of the genitourinary system (N00-N99),2020.0,14225
Italy,IT,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,11
Italy,IT,Certain conditions originating in the perinatal period (P00-P96),2020.0,670
Italy,IT,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2020.0,1349
Italy,IT,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2020.0,24988
Cyprus,CY,Malignant neoplasms (C00-C97),2020.0,1517
Cyprus,CY,"Endocrine, nutritional and metabolic diseases (E00-E90)",2020.0,503
Cyprus,CY,Mental and behavioural disorders (F00-F99),2020.0,241
Cyprus,CY,Diseases of the circulatory system (I00-I99),2020.0,1864
Cyprus,CY,Diseases of the respiratory system (J00-J99),2020.0,622
Cyprus,CY,Diseases of the digestive system (K00-K93),2020.0,210
Cyprus,CY,Diseases of the skin and subcutaneous tissue (L00-L99),2020.0,40
Cyprus,CY,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,43
Cyprus,CY,Diseases of the genitourinary system (N00-N99),2020.0,261
Cyprus,CY,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,0
Cyprus,CY,Certain conditions originating in the perinatal period (P00-P96),2020.0,12
Cyprus,CY,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2020.0,16
Cyprus,CY,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2020.0,256
Latvia,LV,Malignant neoplasms (C00-C97),2020.0,6000
Latvia,LV,"Endocrine, nutritional and metabolic diseases (E00-E90)",2020.0,774
Latvia,LV,Mental and behavioural disorders (F00-F99),2020.0,682
Latvia,LV,Diseases of the circulatory system (I00-I99),2020.0,15420
Latvia,LV,Diseases of the respiratory system (J00-J99),2020.0,715
Latvia,LV,Diseases of the digestive system (K00-K93),2020.0,985
Latvia,LV,Diseases of the skin and subcutaneous tissue (L00-L99),2020.0,82
Latvia,LV,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,93
Latvia,LV,Diseases of the genitourinary system (N00-N99),2020.0,438
Latvia,LV,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,3
Latvia,LV,Certain conditions originating in the perinatal period (P00-P96),2020.0,35
Latvia,LV,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2020.0,38
Latvia,LV,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2020.0,339
Lithuania,LT,Malignant neoplasms (C00-C97),2020.0,8160
Lithuania,LT,"Endocrine, nutritional and metabolic diseases (E00-E90)",2020.0,735
Lithuania,LT,Mental and behavioural disorders (F00-F99),2020.0,380
Lithuania,LT,Diseases of the circulatory system (I00-I99),2020.0,22885
Lithuania,LT,Diseases of the respiratory system (J00-J99),2020.0,1204
Lithuania,LT,Diseases of the digestive system (K00-K93),2020.0,2153
Lithuania,LT,Diseases of the skin and subcutaneous tissue (L00-L99),2020.0,50
Lithuania,LT,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,103
Lithuania,LT,Diseases of the genitourinary system (N00-N99),2020.0,304
Lithuania,LT,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,0
Lithuania,LT,Certain conditions originating in the perinatal period (P00-P96),2020.0,31
Lithuania,LT,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2020.0,55
Lithuania,LT,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2020.0,387
Luxembourg,LU,Malignant neoplasms (C00-C97),2020.0,1018
Luxembourg,LU,"Endocrine, nutritional and metabolic diseases (E00-E90)",2020.0,123
Luxembourg,LU,Mental and behavioural disorders (F00-F99),2020.0,278
Luxembourg,LU,Diseases of the circulatory system (I00-I99),2020.0,1086
Luxembourg,LU,Diseases of the respiratory system (J00-J99),2020.0,324
Luxembourg,LU,Diseases of the digestive system (K00-K93),2020.0,218
Luxembourg,LU,Diseases of the skin and subcutaneous tissue (L00-L99),2020.0,6
Luxembourg,LU,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,25
Luxembourg,LU,Diseases of the genitourinary system (N00-N99),2020.0,92
Luxembourg,LU,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,0
Luxembourg,LU,Certain conditions originating in the perinatal period (P00-P96),2020.0,12
Luxembourg,LU,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2020.0,9
Luxembourg,LU,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2020.0,162
Hungary,HU,Malignant neoplasms (C00-C97),2020.0,31623
Hungary,HU,"Endocrine, nutritional and metabolic diseases (E00-E90)",2020.0,4374
Hungary,HU,Mental and behavioural disorders (F00-F99),2020.0,4639
Hungary,HU,Diseases of the circulatory system (I00-I99),2020.0,65922
Hungary,HU,Diseases of the respiratory system (J00-J99),2020.0,7161
Hungary,HU,Diseases of the digestive system (K00-K93),2020.0,6374
Hungary,HU,Diseases of the skin and subcutaneous tissue (L00-L99),2020.0,145
Hungary,HU,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,488
Hungary,HU,Diseases of the genitourinary system (N00-N99),2020.0,1064
Hungary,HU,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,14
Hungary,HU,Certain conditions originating in the perinatal period (P00-P96),2020.0,167
Hungary,HU,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2020.0,268
Hungary,HU,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2020.0,457
Malta,MT,Malignant neoplasms (C00-C97),2020.0,1006
Malta,MT,"Endocrine, nutritional and metabolic diseases (E00-E90)",2020.0,259
Malta,MT,Mental and behavioural disorders (F00-F99),2020.0,328
Malta,MT,Diseases of the circulatory system (I00-I99),2020.0,1244
Malta,MT,Diseases of the respiratory system (J00-J99),2020.0,431
Malta,MT,Diseases of the digestive system (K00-K93),2020.0,147
Malta,MT,Diseases of the skin and subcutaneous tissue (L00-L99),2020.0,28
Malta,MT,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,10
Malta,MT,Diseases of the genitourinary system (N00-N99),2020.0,81
Malta,MT,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,0
Malta,MT,Certain conditions originating in the perinatal period (P00-P96),2020.0,7
Malta,MT,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2020.0,18
Malta,MT,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2020.0,20
Netherlands,NL,Malignant neoplasms (C00-C97),2020.0,45238
Netherlands,NL,"Endocrine, nutritional and metabolic diseases (E00-E90)",2020.0,3672
Netherlands,NL,Mental and behavioural disorders (F00-F99),2020.0,11718
Netherlands,NL,Diseases of the circulatory system (I00-I99),2020.0,35517
Netherlands,NL,Diseases of the respiratory system (J00-J99),2020.0,10524
Netherlands,NL,Diseases of the digestive system (K00-K93),2020.0,4904
Netherlands,NL,Diseases of the skin and subcutaneous tissue (L00-L99),2020.0,324
Netherlands,NL,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,1072
Netherlands,NL,Diseases of the genitourinary system (N00-N99),2020.0,3259
Netherlands,NL,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,2
Netherlands,NL,Certain conditions originating in the perinatal period (P00-P96),2020.0,409
Netherlands,NL,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2020.0,448
Netherlands,NL,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2020.0,7670
Austria,AT,Malignant neoplasms (C00-C97),2020.0,21144
Austria,AT,"Endocrine, nutritional and metabolic diseases (E00-E90)",2020.0,3888
Austria,AT,Mental and behavioural disorders (F00-F99),2020.0,3226
Austria,AT,Diseases of the circulatory system (I00-I99),2020.0,32921
Austria,AT,Diseases of the respiratory system (J00-J99),2020.0,4884
Austria,AT,Diseases of the digestive system (K00-K93),2020.0,3251
Austria,AT,Diseases of the skin and subcutaneous tissue (L00-L99),2020.0,64
Austria,AT,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,344
Austria,AT,Diseases of the genitourinary system (N00-N99),2020.0,2307
Austria,AT,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,2
Austria,AT,Certain conditions originating in the perinatal period (P00-P96),2020.0,156
Austria,AT,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2020.0,267
Austria,AT,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2020.0,1430
Poland,PL,Malignant neoplasms (C00-C97),2020.0,99893
Poland,PL,"Endocrine, nutritional and metabolic diseases (E00-E90)",2020.0,12956
Poland,PL,Mental and behavioural disorders (F00-F99),2020.0,4383
Poland,PL,Diseases of the circulatory system (I00-I99),2020.0,174604
Poland,PL,Diseases of the respiratory system (J00-J99),2020.0,28764
Poland,PL,Diseases of the digestive system (K00-K93),2020.0,18838
Poland,PL,Diseases of the skin and subcutaneous tissue (L00-L99),2020.0,622
Poland,PL,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,644
Poland,PL,Diseases of the genitourinary system (N00-N99),2020.0,5413
Poland,PL,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,10
Poland,PL,Certain conditions originating in the perinatal period (P00-P96),2020.0,643
Poland,PL,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2020.0,778
Poland,PL,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2020.0,49832
Portugal,PT,Malignant neoplasms (C00-C97),2020.0,28393
Portugal,PT,"Endocrine, nutritional and metabolic diseases (E00-E90)",2020.0,5525
Portugal,PT,Mental and behavioural disorders (F00-F99),2020.0,6422
Portugal,PT,Diseases of the circulatory system (I00-I99),2020.0,33908
Portugal,PT,Diseases of the respiratory system (J00-J99),2020.0,11264
Portugal,PT,Diseases of the digestive system (K00-K93),2020.0,5171
Portugal,PT,Diseases of the skin and subcutaneous tissue (L00-L99),2020.0,482
Portugal,PT,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,533
Portugal,PT,Diseases of the genitourinary system (N00-N99),2020.0,3770
Portugal,PT,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,19
Portugal,PT,Certain conditions originating in the perinatal period (P00-P96),2020.0,117
Portugal,PT,"Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)",2020.0,204
Portugal,PT,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",2020.0,7971
Romania,RO,Malignant neoplasms (C00-C97),2020.0,49409
Romania,RO,"Endocrine, nutritional and metabolic diseases (E00-E90)",2020.0,4238
Romania,RO,Mental and behavioural disorders (F00-F99),2020.0,382
Romania,RO,Diseases of the circulatory system (I00-I99),2020.0,162869
Romania,RO,Diseases of the respiratory system (J00-J99),2020.0,21456
Romania,RO,Diseases of the digestive system (K00-K93),2020.0,15339
Romania,RO,Diseases of the skin and subcutaneous tissue (L00-L99),2020.0,64
Romania,RO,Diseases of the musculoskeletal system and connective tissue (M00-M99),2020.0,47
Romania,RO,Diseases of the genitourinary system (N00-N99),2020.0,4609
Romania,RO,"Pregnancy, childbirth and the puerperium (O00-O99)",2020.0,32
Romania,RO,Certain conditions originating in the perinatal period (P00-P96),2020.0,430
